# WaveDec output file for Circular Rayleigh waves
# MODEL_CIRCULAR_RAYLEIGH
# Frequency	Amplitude	Wavenumber	Velocity	EllipticityAngle
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
8.800e+01	3.899e+03	2.813e-01	3.128e+02	2.298e-01
8.800e+01	2.906e+03	6.049e-01	1.455e+02	1.032e+00
8.800e+01	8.490e+02	6.776e-02	1.299e+03	-1.167e+00
9.000e+01	4.665e+03	2.202e-01	4.087e+02	-4.071e-01
9.000e+01	8.236e+02	7.570e-02	1.189e+03	-1.527e+00
9.000e+01	4.744e+03	6.051e-01	1.487e+02	-9.117e-02
9.000e+01	2.333e+03	1.218e-01	7.389e+02	-1.432e-01
9.000e+01	3.137e+03	2.915e-01	3.088e+02	1.389e-01
9.200e+01	5.171e+03	2.287e-01	4.023e+02	-3.447e-01
9.200e+01	6.975e+03	6.164e-01	1.493e+02	1.449e-02
9.200e+01	1.312e+03	9.982e-02	9.217e+02	-9.314e-01
9.200e+01	2.580e+03	2.052e-01	4.484e+02	-7.426e-01
9.200e+01	3.850e+03	6.376e-01	1.443e+02	4.133e-01
9.400e+01	4.875e+03	6.270e-01	1.499e+02	-6.530e-02
9.400e+01	1.101e+03	1.173e-01	8.017e+02	-8.183e-01
9.400e+01	3.195e+03	2.431e-01	3.867e+02	-1.263e-01
9.400e+01	2.944e+03	5.393e-01	1.743e+02	3.985e-01
9.400e+01	1.743e+03	2.055e-01	4.574e+02	-4.810e-01
9.600e+01	9.025e+02	1.018e-01	9.428e+02	1.115e+00
9.600e+01	1.714e+03	2.461e-01	3.901e+02	-6.845e-01
9.600e+01	4.522e+03	6.376e-01	1.506e+02	5.940e-02
9.600e+01	5.416e+03	9.003e-01	1.066e+02	2.380e-02
9.600e+01	1.375e+03	1.331e-01	7.210e+02	-2.888e-01
9.800e+01	2.224e+03	2.540e-01	3.858e+02	2.167e+00
9.800e+01	4.617e+03	2.814e-01	3.483e+02	-4.347e-01
9.800e+01	2.903e+03	3.097e-01	3.164e+02	-4.921e-01
9.800e+01	3.215e+03	7.123e-01	1.376e+02	7.097e-02
9.800e+01	6.067e+02	9.750e-02	1.005e+03	-9.615e-01
1.000e+02	4.863e+03	2.623e-01	3.812e+02	-7.347e-01
1.000e+02	7.035e+03	8.489e-01	1.178e+02	-1.482e-01
1.000e+02	4.230e+03	2.904e-01	3.444e+02	-5.196e-01
1.000e+02	7.076e+03	8.871e-01	1.127e+02	-1.675e-01
1.000e+02	1.578e+03	2.329e-01	4.294e+02	1.470e+00
1.020e+02	4.933e+03	2.664e-01	3.828e+02	-6.338e-01
1.020e+02	3.374e+03	2.413e-01	4.227e+02	-8.641e-01
1.020e+02	5.500e+03	8.436e-01	1.209e+02	-1.109e-01
1.020e+02	3.682e+03	6.688e-01	1.525e+02	3.548e-01
1.020e+02	2.810e+03	3.092e-01	3.298e+02	-4.969e-01
1.040e+02	4.943e+03	2.602e-01	3.997e+02	-4.983e-01
1.040e+02	3.691e+03	2.396e-01	4.340e+02	-6.489e-01
1.040e+02	5.358e+03	5.074e-01	2.050e+02	6.778e-02
1.040e+02	6.021e+03	6.572e-01	1.582e+02	2.099e-01
1.040e+02	2.560e+03	6.768e-01	1.537e+02	1.031e+00
1.060e+02	5.449e+03	2.739e-01	3.869e+02	-5.182e-01
1.060e+02	2.804e+03	2.562e-01	4.137e+02	1.605e+00
1.060e+02	2.789e+03	3.687e-01	2.875e+02	2.246e-01
1.060e+02	4.447e+03	8.733e-01	1.214e+02	-9.524e-02
1.060e+02	2.770e+03	2.326e-01	4.557e+02	1.009e-01
1.080e+02	3.544e+03	2.810e-01	3.843e+02	-1.368e+00
1.080e+02	3.211e+03	2.575e-01	4.194e+02	5.314e-01
1.080e+02	3.027e+03	3.102e-01	3.481e+02	-7.186e-01
1.080e+02	1.354e+03	1.344e-01	8.034e+02	-4.704e-01
1.080e+02	3.135e+03	4.852e-01	2.226e+02	-5.908e-02
1.100e+02	3.114e+03	2.899e-01	3.794e+02	-1.223e+00
1.100e+02	1.265e+03	1.451e-01	7.580e+02	-1.033e+00
1.100e+02	2.552e+03	3.209e-01	3.428e+02	-1.435e+00
1.100e+02	1.085e+03	2.159e-01	5.096e+02	-1.099e+00
1.100e+02	1.242e+03	4.081e-01	2.696e+02	1.002e+00
1.120e+02	2.764e+03	2.964e-01	3.779e+02	-1.149e+00
1.120e+02	9.788e+02	1.451e-01	7.720e+02	-7.894e-01
1.120e+02	2.756e+03	3.288e-01	3.406e+02	1.763e+00
1.120e+02	1.618e+03	3.573e-01	3.134e+02	1.623e+00
1.120e+02	9.676e+02	2.706e-01	4.138e+02	1.131e+00
1.140e+02	2.858e+03	2.963e-01	3.847e+02	-8.615e-01
1.140e+02	9.699e+02	1.532e-01	7.440e+02	-7.743e-01
1.140e+02	2.264e+03	3.312e-01	3.442e+02	1.932e+00
1.140e+02	1.770e+03	3.651e-01	3.122e+02	-1.383e+00
1.160e+02	3.331e+03	2.978e-01	3.895e+02	-6.394e-01
1.160e+02	9.366e+02	1.697e-01	6.834e+02	-5.281e-01
1.160e+02	2.471e+03	3.316e-01	3.498e+02	-8.232e-01
1.160e+02	1.881e+03	3.674e-01	3.158e+02	-1.059e+00
1.180e+02	3.874e+03	3.040e-01	3.882e+02	-9.014e-01
1.180e+02	1.374e+03	1.807e-01	6.529e+02	-6.456e-01
1.180e+02	2.063e+03	2.883e-01	4.094e+02	7.889e-01
1.180e+02	2.541e+03	3.425e-01	3.445e+02	-8.620e-01
1.180e+02	2.262e+03	3.789e-01	3.114e+02	-6.907e-01
1.200e+02	2.067e+03	3.133e-01	3.830e+02	-1.152e+00
1.200e+02	9.037e+02	1.858e-01	6.458e+02	-1.115e+00
1.200e+02	1.584e+03	3.538e-01	3.391e+02	1.287e+00
1.200e+02	1.353e+03	3.876e-01	3.096e+02	-1.236e+00
1.220e+02	1.267e+03	3.216e-01	3.794e+02	-1.071e+00
1.240e+02	7.689e+02	1.806e-01	6.866e+02	-9.369e-01
1.260e+02	6.804e+02	1.821e-01	6.918e+02	-9.633e-01
1.280e+02	1.116e+03	1.886e-01	6.788e+02	-7.306e-01
1.300e+02	1.082e+03	2.029e-01	6.408e+02	-8.030e-01
